surface_name	site_name	species_name	formation_energy	frequencies	reference
VNNNCC	graphene	CO	-0.65	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
VNNNNCC	graphene	CO	-0.66	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
MnNC	graphene	CO	-0.46	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
MnNCC	graphene	CO	0.42	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
MnNNC	graphene	CO	-1.74	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
MnNNCC	graphene	CO	0.04	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
MnNNNCC	graphene	CO	0.44	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
MnNNNNCC	graphene	CO	-0.02	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
RhNC	graphene	CO	-1.13	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
RhNCC	graphene	CO	-1.3	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
RhNNC	graphene	CO	-1.71	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
RhNNCC	graphene	CO	-1.34	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
RhNNNC	graphene	CO	-2.5	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
RhNNNCC	graphene	CO	-1.11	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
RhNNNNCC	graphene	CO	-0.06	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
RuNCC	graphene	CO	-1.37	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
RuNNC	graphene	CO	-2.17	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
RuNNCC	graphene	CO	-2.49	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
RuNNNC	graphene	CO	-2.31	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
RuNNNCC	graphene	CO	-2.45	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
RuNNNNCC	graphene	CO	-2.6	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
TiNC	graphene	CO	-1.5	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
TiNCC	graphene	CO	-0.86	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
TiNNC	graphene	CO	-2.31	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
TiNNCC	graphene	CO	-1.14	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
TiNNNC	graphene	CO	-2.12	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
TiNNNCC	graphene	CO	-1.0	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
TiNNNNCC	graphene	CO	-1.59	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
CrNC	graphene	CO	-0.62	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
CrNCC	graphene	CO	-0.39	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
CrNNC	graphene	CO	-0.56	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
CrNNCC	graphene	CO	-0.4	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
CrNNNC	graphene	CO	-0.53	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
CrNNNCC	graphene	CO	-0.0	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
CrNNNNCC	graphene	CO	0.25	[1832.373539, 481.555294, 467.482512, 425.061714, 73.09318, 68.233697]	sv_calc
CoNC	graphene	COOH	-0.37	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
CoNCC	graphene	COOH	0.26	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
CoNNC	graphene	COOH	-1.27	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
CoNNCC	graphene	COOH	-0.24	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
CoNNNNCC	graphene	COOH	-0.15	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
FeNCC	graphene	COOH	0.1	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
FeNNC	graphene	COOH	-1.24	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
FeNNCC	graphene	COOH	0.23	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
FeNNNCC	graphene	COOH	0.02	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
FeCC	graphene	COOH	-0.94	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
FeNNNNCC	graphene	COOH	0.23	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
NiNC	graphene	COOH	-0.36	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
NiNCC	graphene	COOH	0.35	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
NiNNC	graphene	COOH	-1.11	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
NiNNCC	graphene	COOH	0.84	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
NiNNNC	graphene	COOH	-0.88	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
NiNNNCC	graphene	COOH	0.63	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
NiNNNNCC	graphene	COOH	0.74	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
VNC	graphene	COOH	-2.13	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
VNCC	graphene	COOH	-1.56	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
VNNC	graphene	COOH	-1.9	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
VNNCC	graphene	COOH	-1.09	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
VNNNC	graphene	COOH	-1.7	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
VNNNCC	graphene	COOH	-0.93	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
VNNNNCC	graphene	COOH	-0.8	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
MnNC	graphene	COOH	-1.45	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
MnNCC	graphene	COOH	0.24	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
MnNNC	graphene	COOH	-1.75	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
MnNNCC	graphene	COOH	-0.36	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
MnNNNCC	graphene	COOH	0.01	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
MnNNNNCC	graphene	COOH	0.06	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
RhNC	graphene	COOH	-1.29	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
RhNCC	graphene	COOH	-0.69	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
RhNNC	graphene	COOH	-1.56	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
RhNNCC	graphene	COOH	-1.21	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
RhNNNC	graphene	COOH	-1.96	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
RhNNNCC	graphene	COOH	-1.13	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
RhNNNNCC	graphene	COOH	-1.03	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
RuNCC	graphene	COOH	-1.23	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
RuNNC	graphene	COOH	-1.55	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
RuNNCC	graphene	COOH	-1.36	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
RuNNNC	graphene	COOH	-2.09	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
RuNNNCC	graphene	COOH	-1.64	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
RuNNNNCC	graphene	COOH	-1.45	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
TiNC	graphene	COOH	-2.37	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
TiNCC	graphene	COOH	-1.68	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
TiNNC	graphene	COOH	-2.99	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
TiNNCC	graphene	COOH	-1.8	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
TiNNNC	graphene	COOH	-2.7	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
TiNNNCC	graphene	COOH	-1.4	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
TiNNNNCC	graphene	COOH	-1.8	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
CrNC	graphene	COOH	-1.55	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
CrNCC	graphene	COOH	0.09	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
CrNNC	graphene	COOH	-2.1	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
CrNNCC	graphene	COOH	-0.44	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
CrNNNC	graphene	COOH	-1.05	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
CrNNNCC	graphene	COOH	-0.61	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
CrNNNNCC	graphene	COOH	-0.39	[3579.438347, 1573.100374, 1241.519251, 932.338544, 624.650858, 619.94479, 468.883838, 246.531351, 245.478053, 75.740879, 73.602391, 15.378853]	sv_calc
CoNC	graphene	CO2	-1.22	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
CoNNC	graphene	CO2	-1.71	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
CoNNCC	graphene	CO2	-0.32	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
CoNNNCC	graphene	CO2	-0.09	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
FeNC	graphene	CO2	-1.01	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
FeNNC	graphene	CO2	-1.42	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
FeNNCC	graphene	CO2	-0.89	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
FeNNNCC	graphene	CO2	-0.81	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
FeCC	graphene	CO2	-0.4	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
FeNNNNCC	graphene	CO2	-0.29	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
NiNC	graphene	CO2	-1.18	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
NiNCC	graphene	CO2	0.24	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
NiNNC	graphene	CO2	-1.24	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
NiNNCC	graphene	CO2	0.32	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
NiNNNCC	graphene	CO2	0.26	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
NiCC	graphene	CO2	-0.18	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
VNCC	graphene	CO2	-0.69	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
VNNC	graphene	CO2	-1.11	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
VNNCC	graphene	CO2	-1.13	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
VNNNCC	graphene	CO2	-1.86	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
VNNNNCC	graphene	CO2	-1.83	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
MnNC	graphene	CO2	-1.14	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
MnNCC	graphene	CO2	-1.27	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
MnNNC	graphene	CO2	-1.41	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
MnNNCC	graphene	CO2	-1.51	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
MnNNNC	graphene	CO2	-1.49	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
MnNNNCC	graphene	CO2	-1.3	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
MnNNNNCC	graphene	CO2	-0.21	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
RhNC	graphene	CO2	-0.37	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
RhNCC	graphene	CO2	-0.46	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
RhNNC	graphene	CO2	-1.65	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
RhNNCC	graphene	CO2	-0.63	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
RhNNNC	graphene	CO2	-1.93	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
RhNNNCC	graphene	CO2	-0.33	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
RhNNNNCC	graphene	CO2	-0.2	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
RuNC	graphene	CO2	-1.26	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
RuNNC	graphene	CO2	-1.26	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
RuNNCC	graphene	CO2	-1.26	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
RuNNNC	graphene	CO2	-1.54	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
RuNNNCC	graphene	CO2	-1.17	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
RuNNNNCC	graphene	CO2	-0.7	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
TiNC	graphene	CO2	-0.99	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
TiNNC	graphene	CO2	-1.47	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
TiNNCC	graphene	CO2	-0.17	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
TiNNNC	graphene	CO2	-1.29	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
TiNNNCC	graphene	CO2	-0.75	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
TiNNNNCC	graphene	CO2	-1.5	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
CrNC	graphene	CO2	-0.96	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
CrNCC	graphene	CO2	-0.79	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
CrNNC	graphene	CO2	-1.08	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
CrNNCC	graphene	CO2	-1.43	[1846.027301, 1179.574916, 546.070088, 534.269426, 168.712357, 136.301896, 66.113421, 51.400916, 36.766228]	sv_calc
